attack_name,attack_param,image_file,accuracy,ber
gaussian_noise,0.01,0194.png,1.0,0.0
gaussian_noise,0.01,0195.png,1.0,0.0
gaussian_noise,0.01,0196.png,1.0,0.0
gaussian_noise,0.01,0197.png,1.0,0.0
gaussian_noise,0.01,0198.png,1.0,0.0
gaussian_noise,0.01,0199.png,1.0,0.0
gaussian_noise,0.03,0000.png,1.0,0.0
gaussian_noise,0.03,0001.png,1.0,0.0
gaussian_noise,0.03,0002.png,1.0,0.0
gaussian_noise,0.03,0003.png,1.0,0.0
gaussian_noise,0.03,0004.png,1.0,0.0
gaussian_noise,0.03,0005.png,1.0,0.0
gaussian_noise,0.03,0006.png,1.0,0.0
gaussian_noise,0.03,0007.png,1.0,0.0
gaussian_noise,0.03,0008.png,1.0,0.0
gaussian_noise,0.03,0009.png,1.0,0.0
gaussian_noise,0.03,0010.png,1.0,0.0
gaussian_noise,0.03,0011.png,1.0,0.0
gaussian_noise,0.03,0012.png,1.0,0.0
gaussian_noise,0.03,0013.png,1.0,0.0
gaussian_noise,0.03,0014.png,1.0,0.0
gaussian_noise,0.03,0015.png,1.0,0.0
gaussian_noise,0.03,0016.png,1.0,0.0
gaussian_noise,0.03,0017.png,1.0,0.0
gaussian_noise,0.03,0018.png,1.0,0.0
gaussian_noise,0.03,0019.png,1.0,0.0
gaussian_noise,0.03,0020.png,1.0,0.0
gaussian_noise,0.03,0021.png,1.0,0.0
gaussian_noise,0.03,0022.png,1.0,0.0
gaussian_noise,0.03,0023.png,1.0,0.0
gaussian_noise,0.03,0024.png,0.97265625,0.02734375
gaussian_noise,0.03,0025.png,1.0,0.0
gaussian_noise,0.03,0026.png,1.0,0.0
gaussian_noise,0.03,0027.png,1.0,0.0
gaussian_noise,0.03,0028.png,1.0,0.0
gaussian_noise,0.03,0029.png,1.0,0.0
gaussian_noise,0.03,0030.png,0.609375,0.390625
gaussian_noise,0.03,0031.png,1.0,0.0
gaussian_noise,0.03,0032.png,1.0,0.0
gaussian_noise,0.03,0033.png,1.0,0.0
gaussian_noise,0.03,0034.png,1.0,0.0
gaussian_noise,0.03,0035.png,1.0,0.0
gaussian_noise,0.03,0036.png,1.0,0.0
gaussian_noise,0.03,0037.png,1.0,0.0
gaussian_noise,0.03,0038.png,1.0,0.0
gaussian_noise,0.03,0039.png,1.0,0.0
gaussian_noise,0.03,0040.png,1.0,0.0
gaussian_noise,0.03,0041.png,1.0,0.0
gaussian_noise,0.03,0042.png,1.0,0.0
gaussian_noise,0.03,0043.png,1.0,0.0
gaussian_noise,0.03,0044.png,1.0,0.0
gaussian_noise,0.03,0045.png,1.0,0.0
gaussian_noise,0.03,0046.png,0.9453125,0.0546875
gaussian_noise,0.03,0047.png,1.0,0.0
gaussian_noise,0.03,0048.png,1.0,0.0
gaussian_noise,0.03,0049.png,1.0,0.0
gaussian_noise,0.03,0050.png,1.0,0.0
gaussian_noise,0.03,0051.png,0.96484375,0.03515625
gaussian_noise,0.03,0052.png,1.0,0.0
gaussian_noise,0.03,0053.png,1.0,0.0
gaussian_noise,0.03,0054.png,1.0,0.0
gaussian_noise,0.03,0055.png,1.0,0.0
gaussian_noise,0.03,0056.png,0.99609375,0.00390625
gaussian_noise,0.03,0057.png,1.0,0.0
gaussian_noise,0.03,0058.png,1.0,0.0
gaussian_noise,0.03,0059.png,1.0,0.0
gaussian_noise,0.03,0060.png,1.0,0.0
gaussian_noise,0.03,0061.png,1.0,0.0
gaussian_noise,0.03,0062.png,1.0,0.0
gaussian_noise,0.03,0063.png,1.0,0.0
gaussian_noise,0.03,0064.png,1.0,0.0
gaussian_noise,0.03,0065.png,1.0,0.0
gaussian_noise,0.03,0066.png,1.0,0.0
gaussian_noise,0.03,0067.png,1.0,0.0
gaussian_noise,0.03,0068.png,1.0,0.0
gaussian_noise,0.03,0069.png,1.0,0.0
gaussian_noise,0.03,0070.png,1.0,0.0
gaussian_noise,0.03,0071.png,1.0,0.0
gaussian_noise,0.03,0072.png,1.0,0.0
gaussian_noise,0.03,0073.png,1.0,0.0
gaussian_noise,0.03,0074.png,1.0,0.0
gaussian_noise,0.03,0075.png,1.0,0.0
gaussian_noise,0.03,0076.png,1.0,0.0
gaussian_noise,0.03,0077.png,1.0,0.0
gaussian_noise,0.03,0078.png,0.984375,0.015625
gaussian_noise,0.03,0079.png,1.0,0.0
gaussian_noise,0.03,0080.png,1.0,0.0
gaussian_noise,0.03,0081.png,1.0,0.0
gaussian_noise,0.03,0082.png,1.0,0.0
gaussian_noise,0.03,0083.png,1.0,0.0
gaussian_noise,0.03,0084.png,1.0,0.0
gaussian_noise,0.03,0085.png,0.99609375,0.00390625
gaussian_noise,0.03,0086.png,1.0,0.0
gaussian_noise,0.03,0087.png,0.99609375,0.00390625
gaussian_noise,0.03,0088.png,1.0,0.0
gaussian_noise,0.03,0089.png,1.0,0.0
gaussian_noise,0.03,0090.png,1.0,0.0
gaussian_noise,0.03,0091.png,1.0,0.0
gaussian_noise,0.03,0092.png,1.0,0.0
gaussian_noise,0.03,0093.png,1.0,0.0
gaussian_noise,0.03,0094.png,1.0,0.0
gaussian_noise,0.03,0095.png,1.0,0.0
gaussian_noise,0.03,0096.png,1.0,0.0
gaussian_noise,0.03,0097.png,0.99609375,0.00390625
gaussian_noise,0.03,0098.png,1.0,0.0
gaussian_noise,0.03,0099.png,1.0,0.0
gaussian_noise,0.03,0100.png,1.0,0.0
gaussian_noise,0.03,0101.png,1.0,0.0
gaussian_noise,0.03,0102.png,1.0,0.0
gaussian_noise,0.03,0103.png,1.0,0.0
gaussian_noise,0.03,0104.png,1.0,0.0
gaussian_noise,0.03,0105.png,1.0,0.0
gaussian_noise,0.03,0106.png,1.0,0.0
gaussian_noise,0.03,0107.png,1.0,0.0
gaussian_noise,0.03,0108.png,1.0,0.0
gaussian_noise,0.03,0109.png,1.0,0.0
gaussian_noise,0.03,0110.png,1.0,0.0
gaussian_noise,0.03,0111.png,1.0,0.0
gaussian_noise,0.03,0112.png,1.0,0.0
gaussian_noise,0.03,0113.png,1.0,0.0
gaussian_noise,0.03,0114.png,1.0,0.0
gaussian_noise,0.03,0115.png,1.0,0.0
gaussian_noise,0.03,0116.png,1.0,0.0
gaussian_noise,0.03,0117.png,1.0,0.0
gaussian_noise,0.03,0118.png,1.0,0.0
gaussian_noise,0.03,0119.png,1.0,0.0
gaussian_noise,0.03,0120.png,1.0,0.0
gaussian_noise,0.03,0121.png,1.0,0.0
gaussian_noise,0.03,0122.png,1.0,0.0
gaussian_noise,0.03,0123.png,1.0,0.0
gaussian_noise,0.03,0124.png,1.0,0.0
gaussian_noise,0.03,0125.png,1.0,0.0
gaussian_noise,0.03,0126.png,1.0,0.0
gaussian_noise,0.03,0127.png,1.0,0.0
gaussian_noise,0.03,0128.png,1.0,0.0
gaussian_noise,0.03,0129.png,1.0,0.0
gaussian_noise,0.03,0130.png,1.0,0.0
gaussian_noise,0.03,0131.png,1.0,0.0
gaussian_noise,0.03,0132.png,1.0,0.0
gaussian_noise,0.03,0133.png,0.99609375,0.00390625
gaussian_noise,0.03,0134.png,0.9609375,0.0390625
gaussian_noise,0.03,0135.png,1.0,0.0
gaussian_noise,0.03,0136.png,1.0,0.0
gaussian_noise,0.03,0137.png,1.0,0.0
gaussian_noise,0.03,0138.png,1.0,0.0
gaussian_noise,0.03,0139.png,0.97265625,0.02734375
gaussian_noise,0.03,0140.png,1.0,0.0
gaussian_noise,0.03,0141.png,1.0,0.0
gaussian_noise,0.03,0142.png,1.0,0.0
gaussian_noise,0.03,0143.png,1.0,0.0
gaussian_noise,0.03,0144.png,1.0,0.0
gaussian_noise,0.03,0145.png,0.9921875,0.0078125
gaussian_noise,0.03,0146.png,1.0,0.0
gaussian_noise,0.03,0147.png,1.0,0.0
gaussian_noise,0.03,0148.png,1.0,0.0
gaussian_noise,0.03,0149.png,1.0,0.0
gaussian_noise,0.03,0150.png,1.0,0.0
gaussian_noise,0.03,0151.png,0.9921875,0.0078125
gaussian_noise,0.03,0152.png,1.0,0.0
gaussian_noise,0.03,0153.png,0.98828125,0.01171875
gaussian_noise,0.03,0154.png,1.0,0.0
gaussian_noise,0.03,0155.png,1.0,0.0
gaussian_noise,0.03,0156.png,1.0,0.0
gaussian_noise,0.03,0157.png,1.0,0.0
gaussian_noise,0.03,0158.png,0.98828125,0.01171875
gaussian_noise,0.03,0159.png,1.0,0.0
gaussian_noise,0.03,0160.png,1.0,0.0
gaussian_noise,0.03,0161.png,1.0,0.0
gaussian_noise,0.03,0162.png,1.0,0.0
gaussian_noise,0.03,0163.png,1.0,0.0
gaussian_noise,0.03,0164.png,1.0,0.0
gaussian_noise,0.03,0165.png,1.0,0.0
gaussian_noise,0.03,0166.png,1.0,0.0
gaussian_noise,0.03,0167.png,0.9921875,0.0078125
gaussian_noise,0.03,0168.png,1.0,0.0
gaussian_noise,0.03,0169.png,1.0,0.0
gaussian_noise,0.03,0170.png,1.0,0.0
gaussian_noise,0.03,0171.png,1.0,0.0
gaussian_noise,0.03,0172.png,0.92578125,0.07421875
gaussian_noise,0.03,0173.png,1.0,0.0
gaussian_noise,0.03,0174.png,1.0,0.0
gaussian_noise,0.03,0175.png,1.0,0.0
gaussian_noise,0.03,0176.png,1.0,0.0
gaussian_noise,0.03,0177.png,1.0,0.0
gaussian_noise,0.03,0178.png,1.0,0.0
gaussian_noise,0.03,0179.png,1.0,0.0
gaussian_noise,0.03,0180.png,1.0,0.0
gaussian_noise,0.03,0181.png,1.0,0.0
gaussian_noise,0.03,0182.png,1.0,0.0
gaussian_noise,0.03,0183.png,1.0,0.0
gaussian_noise,0.03,0184.png,1.0,0.0
gaussian_noise,0.03,0185.png,1.0,0.0
gaussian_noise,0.03,0186.png,1.0,0.0
gaussian_noise,0.03,0187.png,1.0,0.0
gaussian_noise,0.03,0188.png,1.0,0.0
gaussian_noise,0.03,0189.png,1.0,0.0
gaussian_noise,0.03,0190.png,1.0,0.0
gaussian_noise,0.03,0191.png,1.0,0.0
gaussian_noise,0.03,0192.png,1.0,0.0
gaussian_noise,0.03,0193.png,1.0,0.0
gaussian_noise,0.03,0194.png,1.0,0.0
gaussian_noise,0.03,0195.png,1.0,0.0
gaussian_noise,0.03,0196.png,1.0,0.0
gaussian_noise,0.03,0197.png,1.0,0.0
gaussian_noise,0.03,0198.png,1.0,0.0
gaussian_noise,0.03,0199.png,1.0,0.0
gaussian_noise,0.05,0000.png,1.0,0.0
gaussian_noise,0.05,0001.png,1.0,0.0
gaussian_noise,0.05,0002.png,1.0,0.0
gaussian_noise,0.05,0003.png,1.0,0.0
gaussian_noise,0.05,0004.png,1.0,0.0
gaussian_noise,0.05,0005.png,1.0,0.0
gaussian_noise,0.05,0006.png,1.0,0.0
gaussian_noise,0.05,0007.png,1.0,0.0
gaussian_noise,0.05,0008.png,1.0,0.0
gaussian_noise,0.05,0009.png,1.0,0.0
gaussian_noise,0.05,0010.png,1.0,0.0
gaussian_noise,0.05,0011.png,1.0,0.0
gaussian_noise,0.05,0012.png,1.0,0.0
gaussian_noise,0.05,0013.png,0.99609375,0.00390625
gaussian_noise,0.05,0014.png,1.0,0.0
gaussian_noise,0.05,0015.png,1.0,0.0
gaussian_noise,0.05,0016.png,1.0,0.0
gaussian_noise,0.05,0017.png,1.0,0.0
gaussian_noise,0.05,0018.png,1.0,0.0
gaussian_noise,0.05,0019.png,1.0,0.0
gaussian_noise,0.05,0020.png,1.0,0.0
gaussian_noise,0.05,0021.png,1.0,0.0
gaussian_noise,0.05,0022.png,1.0,0.0
gaussian_noise,0.05,0023.png,1.0,0.0
gaussian_noise,0.05,0024.png,0.9375,0.0625
gaussian_noise,0.05,0025.png,1.0,0.0
gaussian_noise,0.05,0026.png,1.0,0.0
gaussian_noise,0.05,0027.png,1.0,0.0
gaussian_noise,0.05,0028.png,1.0,0.0
gaussian_noise,0.05,0029.png,1.0,0.0
gaussian_noise,0.05,0030.png,0.6484375,0.3515625
gaussian_noise,0.05,0031.png,1.0,0.0
gaussian_noise,0.05,0032.png,0.99609375,0.00390625
gaussian_noise,0.05,0033.png,1.0,0.0
gaussian_noise,0.05,0034.png,1.0,0.0
gaussian_noise,0.05,0035.png,1.0,0.0
gaussian_noise,0.05,0036.png,1.0,0.0
gaussian_noise,0.05,0037.png,1.0,0.0
gaussian_noise,0.05,0038.png,1.0,0.0
gaussian_noise,0.05,0039.png,1.0,0.0
gaussian_noise,0.05,0040.png,1.0,0.0
gaussian_noise,0.05,0041.png,1.0,0.0
gaussian_noise,0.05,0042.png,1.0,0.0
gaussian_noise,0.05,0043.png,1.0,0.0
gaussian_noise,0.05,0044.png,1.0,0.0
gaussian_noise,0.05,0045.png,0.984375,0.015625
gaussian_noise,0.05,0046.png,0.90234375,0.09765625
gaussian_noise,0.05,0047.png,0.9921875,0.0078125
gaussian_noise,0.05,0048.png,1.0,0.0
gaussian_noise,0.05,0049.png,1.0,0.0
gaussian_noise,0.05,0050.png,0.99609375,0.00390625
gaussian_noise,0.05,0051.png,0.9296875,0.0703125
gaussian_noise,0.05,0052.png,0.99609375,0.00390625
gaussian_noise,0.05,0053.png,1.0,0.0
gaussian_noise,0.05,0054.png,1.0,0.0
gaussian_noise,0.05,0055.png,1.0,0.0
gaussian_noise,0.05,0056.png,0.9609375,0.0390625
gaussian_noise,0.05,0057.png,1.0,0.0
gaussian_noise,0.05,0058.png,0.99609375,0.00390625
gaussian_noise,0.05,0059.png,1.0,0.0
gaussian_noise,0.05,0060.png,1.0,0.0
gaussian_noise,0.05,0061.png,1.0,0.0
gaussian_noise,0.05,0062.png,1.0,0.0
gaussian_noise,0.05,0063.png,1.0,0.0
gaussian_noise,0.05,0064.png,1.0,0.0
gaussian_noise,0.05,0065.png,1.0,0.0
gaussian_noise,0.05,0066.png,1.0,0.0
gaussian_noise,0.05,0067.png,1.0,0.0
gaussian_noise,0.05,0068.png,1.0,0.0
gaussian_noise,0.05,0069.png,1.0,0.0
gaussian_noise,0.05,0070.png,1.0,0.0
gaussian_noise,0.05,0071.png,1.0,0.0
gaussian_noise,0.05,0072.png,1.0,0.0
gaussian_noise,0.05,0073.png,1.0,0.0
gaussian_noise,0.05,0074.png,0.9765625,0.0234375
gaussian_noise,0.05,0075.png,1.0,0.0
gaussian_noise,0.05,0076.png,1.0,0.0
gaussian_noise,0.05,0077.png,1.0,0.0
gaussian_noise,0.05,0078.png,0.96484375,0.03515625
gaussian_noise,0.05,0079.png,1.0,0.0
gaussian_noise,0.05,0080.png,1.0,0.0
gaussian_noise,0.05,0081.png,1.0,0.0
gaussian_noise,0.05,0082.png,1.0,0.0
gaussian_noise,0.05,0083.png,1.0,0.0
gaussian_noise,0.05,0084.png,1.0,0.0
gaussian_noise,0.05,0085.png,0.9921875,0.0078125
gaussian_noise,0.05,0086.png,1.0,0.0
gaussian_noise,0.05,0087.png,0.97265625,0.02734375
gaussian_noise,0.05,0088.png,1.0,0.0
gaussian_noise,0.05,0089.png,1.0,0.0
gaussian_noise,0.05,0090.png,1.0,0.0
gaussian_noise,0.05,0091.png,0.98828125,0.01171875
gaussian_noise,0.05,0092.png,1.0,0.0
gaussian_noise,0.05,0093.png,1.0,0.0
gaussian_noise,0.05,0094.png,1.0,0.0
gaussian_noise,0.05,0095.png,1.0,0.0
gaussian_noise,0.05,0096.png,1.0,0.0
gaussian_noise,0.05,0097.png,0.99609375,0.00390625
gaussian_noise,0.05,0098.png,1.0,0.0
gaussian_noise,0.05,0099.png,1.0,0.0
gaussian_noise,0.05,0100.png,0.98828125,0.01171875
gaussian_noise,0.05,0101.png,1.0,0.0
gaussian_noise,0.05,0102.png,0.98828125,0.01171875
gaussian_noise,0.05,0103.png,1.0,0.0
gaussian_noise,0.05,0104.png,0.99609375,0.00390625
gaussian_noise,0.05,0105.png,1.0,0.0
gaussian_noise,0.05,0106.png,1.0,0.0
gaussian_noise,0.05,0107.png,1.0,0.0
gaussian_noise,0.05,0108.png,0.98828125,0.01171875
gaussian_noise,0.05,0109.png,0.99609375,0.00390625
gaussian_noise,0.05,0110.png,1.0,0.0
gaussian_noise,0.05,0111.png,0.9921875,0.0078125
gaussian_noise,0.05,0112.png,0.9921875,0.0078125
gaussian_noise,0.05,0113.png,1.0,0.0
gaussian_noise,0.05,0114.png,1.0,0.0
gaussian_noise,0.05,0115.png,1.0,0.0
gaussian_noise,0.05,0116.png,1.0,0.0
gaussian_noise,0.05,0117.png,1.0,0.0
gaussian_noise,0.05,0118.png,1.0,0.0
gaussian_noise,0.05,0119.png,1.0,0.0
gaussian_noise,0.05,0120.png,1.0,0.0
gaussian_noise,0.05,0121.png,1.0,0.0
gaussian_noise,0.05,0122.png,1.0,0.0
gaussian_noise,0.05,0123.png,1.0,0.0
gaussian_noise,0.05,0124.png,0.99609375,0.00390625
gaussian_noise,0.05,0125.png,1.0,0.0
gaussian_noise,0.05,0126.png,1.0,0.0
gaussian_noise,0.05,0127.png,1.0,0.0
gaussian_noise,0.05,0128.png,1.0,0.0
gaussian_noise,0.05,0129.png,1.0,0.0
gaussian_noise,0.05,0130.png,1.0,0.0
gaussian_noise,0.05,0131.png,1.0,0.0
gaussian_noise,0.05,0132.png,1.0,0.0
gaussian_noise,0.05,0133.png,0.98046875,0.01953125
gaussian_noise,0.05,0134.png,0.91796875,0.08203125
gaussian_noise,0.05,0135.png,1.0,0.0
gaussian_noise,0.05,0136.png,1.0,0.0
gaussian_noise,0.05,0137.png,1.0,0.0
gaussian_noise,0.05,0138.png,1.0,0.0
gaussian_noise,0.05,0139.png,0.9296875,0.0703125
gaussian_noise,0.05,0140.png,1.0,0.0
gaussian_noise,0.05,0141.png,1.0,0.0
gaussian_noise,0.05,0142.png,1.0,0.0
gaussian_noise,0.05,0143.png,1.0,0.0
gaussian_noise,0.05,0144.png,1.0,0.0
gaussian_noise,0.05,0145.png,0.984375,0.015625
gaussian_noise,0.05,0146.png,1.0,0.0
gaussian_noise,0.05,0147.png,1.0,0.0
gaussian_noise,0.05,0148.png,0.99609375,0.00390625
gaussian_noise,0.05,0149.png,1.0,0.0
gaussian_noise,0.05,0150.png,1.0,0.0
gaussian_noise,0.05,0151.png,0.98046875,0.01953125
gaussian_noise,0.05,0152.png,0.99609375,0.00390625
gaussian_noise,0.05,0153.png,0.953125,0.046875
gaussian_noise,0.05,0154.png,1.0,0.0
gaussian_noise,0.05,0155.png,1.0,0.0
gaussian_noise,0.05,0156.png,1.0,0.0
gaussian_noise,0.05,0157.png,0.9765625,0.0234375
gaussian_noise,0.05,0158.png,0.953125,0.046875
gaussian_noise,0.05,0159.png,1.0,0.0
gaussian_noise,0.05,0160.png,1.0,0.0
gaussian_noise,0.05,0161.png,1.0,0.0
gaussian_noise,0.05,0162.png,1.0,0.0
gaussian_noise,0.05,0163.png,1.0,0.0
gaussian_noise,0.05,0164.png,1.0,0.0
gaussian_noise,0.05,0165.png,1.0,0.0
gaussian_noise,0.05,0166.png,0.99609375,0.00390625
gaussian_noise,0.05,0167.png,0.9765625,0.0234375
gaussian_noise,0.05,0168.png,0.99609375,0.00390625
gaussian_noise,0.05,0169.png,0.99609375,0.00390625
gaussian_noise,0.05,0170.png,1.0,0.0
gaussian_noise,0.05,0171.png,1.0,0.0
gaussian_noise,0.05,0172.png,0.87109375,0.12890625
gaussian_noise,0.05,0173.png,1.0,0.0
gaussian_noise,0.05,0174.png,1.0,0.0
gaussian_noise,0.05,0175.png,1.0,0.0
gaussian_noise,0.05,0176.png,1.0,0.0
gaussian_noise,0.05,0177.png,1.0,0.0
gaussian_noise,0.05,0178.png,1.0,0.0
gaussian_noise,0.05,0179.png,1.0,0.0
gaussian_noise,0.05,0180.png,1.0,0.0
gaussian_noise,0.05,0181.png,1.0,0.0
gaussian_noise,0.05,0182.png,1.0,0.0
gaussian_noise,0.05,0183.png,1.0,0.0
gaussian_noise,0.05,0184.png,1.0,0.0
gaussian_noise,0.05,0185.png,0.98828125,0.01171875
gaussian_noise,0.05,0186.png,1.0,0.0
gaussian_noise,0.05,0187.png,1.0,0.0
gaussian_noise,0.05,0188.png,1.0,0.0
gaussian_noise,0.05,0189.png,1.0,0.0
gaussian_noise,0.05,0190.png,0.98828125,0.01171875
gaussian_noise,0.05,0191.png,1.0,0.0
gaussian_noise,0.05,0192.png,1.0,0.0
gaussian_noise,0.05,0193.png,1.0,0.0
gaussian_noise,0.05,0194.png,1.0,0.0
gaussian_noise,0.05,0195.png,1.0,0.0
gaussian_noise,0.05,0196.png,0.98046875,0.01953125
gaussian_noise,0.05,0197.png,1.0,0.0
gaussian_noise,0.05,0198.png,1.0,0.0
gaussian_noise,0.05,0199.png,1.0,0.0
jpeg,25,0000.png,1.0,0.0
jpeg,25,0001.png,1.0,0.0
jpeg,25,0002.png,0.99609375,0.00390625
jpeg,25,0003.png,1.0,0.0
jpeg,25,0004.png,0.98828125,0.01171875
jpeg,25,0005.png,1.0,0.0
jpeg,25,0006.png,1.0,0.0
jpeg,25,0007.png,0.99609375,0.00390625
jpeg,25,0008.png,0.98828125,0.01171875
jpeg,25,0009.png,1.0,0.0
jpeg,25,0010.png,1.0,0.0
jpeg,25,0011.png,1.0,0.0
jpeg,25,0012.png,0.99609375,0.00390625
jpeg,25,0013.png,0.9921875,0.0078125
jpeg,25,0014.png,0.9921875,0.0078125
jpeg,25,0015.png,0.99609375,0.00390625
jpeg,25,0016.png,1.0,0.0
jpeg,25,0017.png,1.0,0.0
jpeg,25,0018.png,1.0,0.0
jpeg,25,0019.png,1.0,0.0
jpeg,25,0020.png,0.99609375,0.00390625
jpeg,25,0021.png,1.0,0.0
jpeg,25,0022.png,1.0,0.0
jpeg,25,0023.png,1.0,0.0
jpeg,25,0024.png,0.91015625,0.08984375
jpeg,25,0025.png,1.0,0.0
jpeg,25,0026.png,0.99609375,0.00390625
jpeg,25,0027.png,0.9921875,0.0078125
jpeg,25,0028.png,0.99609375,0.00390625
jpeg,25,0029.png,1.0,0.0
jpeg,25,0030.png,0.62109375,0.37890625
jpeg,25,0031.png,1.0,0.0
jpeg,25,0032.png,0.984375,0.015625
jpeg,25,0033.png,1.0,0.0
jpeg,25,0034.png,0.98828125,0.01171875
jpeg,25,0035.png,1.0,0.0
jpeg,25,0036.png,1.0,0.0
jpeg,25,0037.png,0.99609375,0.00390625
jpeg,25,0038.png,0.9921875,0.0078125
jpeg,25,0039.png,1.0,0.0
jpeg,25,0040.png,1.0,0.0
jpeg,25,0041.png,1.0,0.0
jpeg,25,0042.png,0.9921875,0.0078125
jpeg,25,0043.png,0.98828125,0.01171875
jpeg,25,0044.png,0.98828125,0.01171875
jpeg,25,0045.png,0.98828125,0.01171875
jpeg,25,0046.png,0.82421875,0.17578125
jpeg,25,0047.png,0.9765625,0.0234375
jpeg,25,0048.png,1.0,0.0
jpeg,25,0049.png,0.9921875,0.0078125
jpeg,25,0050.png,0.96875,0.03125
jpeg,25,0051.png,0.921875,0.078125
jpeg,25,0052.png,0.99609375,0.00390625
jpeg,25,0053.png,1.0,0.0
jpeg,25,0054.png,0.99609375,0.00390625
jpeg,25,0055.png,0.98046875,0.01953125
jpeg,25,0056.png,0.8671875,0.1328125
jpeg,25,0057.png,1.0,0.0
jpeg,25,0058.png,1.0,0.0
jpeg,25,0059.png,1.0,0.0
jpeg,25,0060.png,0.99609375,0.00390625
jpeg,25,0061.png,0.97265625,0.02734375
jpeg,25,0062.png,0.99609375,0.00390625
jpeg,25,0063.png,1.0,0.0
jpeg,25,0064.png,1.0,0.0
jpeg,25,0065.png,1.0,0.0
jpeg,25,0066.png,0.99609375,0.00390625
jpeg,25,0067.png,1.0,0.0
jpeg,25,0068.png,1.0,0.0
jpeg,25,0069.png,1.0,0.0
jpeg,25,0070.png,1.0,0.0
jpeg,25,0071.png,1.0,0.0
jpeg,25,0072.png,0.9921875,0.0078125
jpeg,25,0073.png,1.0,0.0
jpeg,25,0074.png,0.9921875,0.0078125
jpeg,25,0075.png,1.0,0.0
jpeg,25,0076.png,1.0,0.0
jpeg,25,0077.png,1.0,0.0
jpeg,25,0078.png,0.953125,0.046875
jpeg,25,0079.png,1.0,0.0
jpeg,25,0080.png,1.0,0.0
jpeg,25,0081.png,1.0,0.0
jpeg,25,0082.png,1.0,0.0
jpeg,25,0083.png,1.0,0.0
jpeg,25,0084.png,1.0,0.0
jpeg,25,0085.png,0.94140625,0.05859375
jpeg,25,0086.png,1.0,0.0
jpeg,25,0087.png,0.94921875,0.05078125
jpeg,25,0088.png,1.0,0.0
jpeg,25,0089.png,1.0,0.0
jpeg,25,0090.png,0.98046875,0.01953125
jpeg,25,0091.png,0.96484375,0.03515625
jpeg,25,0092.png,1.0,0.0
jpeg,25,0093.png,1.0,0.0
jpeg,25,0094.png,1.0,0.0
jpeg,25,0095.png,1.0,0.0
jpeg,25,0096.png,1.0,0.0
jpeg,25,0097.png,0.98828125,0.01171875
jpeg,25,0098.png,1.0,0.0
jpeg,25,0099.png,0.9921875,0.0078125
jpeg,25,0100.png,0.98828125,0.01171875
jpeg,25,0101.png,1.0,0.0
jpeg,25,0102.png,0.96875,0.03125
jpeg,25,0103.png,1.0,0.0
jpeg,25,0104.png,0.984375,0.015625
jpeg,25,0105.png,1.0,0.0
jpeg,25,0106.png,1.0,0.0
jpeg,25,0107.png,1.0,0.0
jpeg,25,0108.png,0.9609375,0.0390625
jpeg,25,0109.png,1.0,0.0
jpeg,25,0110.png,1.0,0.0
jpeg,25,0111.png,0.96875,0.03125
jpeg,25,0112.png,1.0,0.0
jpeg,25,0113.png,0.99609375,0.00390625
jpeg,25,0114.png,0.984375,0.015625
jpeg,25,0115.png,1.0,0.0
jpeg,25,0116.png,0.99609375,0.00390625
jpeg,25,0117.png,0.9765625,0.0234375
jpeg,25,0118.png,1.0,0.0
jpeg,25,0119.png,0.984375,0.015625
jpeg,25,0120.png,0.99609375,0.00390625
jpeg,25,0121.png,1.0,0.0
jpeg,25,0122.png,0.98828125,0.01171875
jpeg,25,0123.png,1.0,0.0
jpeg,25,0124.png,0.95703125,0.04296875
jpeg,25,0125.png,1.0,0.0
jpeg,25,0126.png,1.0,0.0
jpeg,25,0127.png,1.0,0.0
jpeg,25,0128.png,1.0,0.0
jpeg,25,0129.png,1.0,0.0
jpeg,25,0130.png,0.98046875,0.01953125
jpeg,25,0131.png,1.0,0.0
jpeg,25,0132.png,0.99609375,0.00390625
jpeg,25,0133.png,0.96875,0.03125
jpeg,25,0134.png,0.86328125,0.13671875
jpeg,25,0135.png,1.0,0.0
jpeg,25,0136.png,1.0,0.0
jpeg,25,0137.png,1.0,0.0
jpeg,25,0138.png,1.0,0.0
jpeg,25,0139.png,0.87109375,0.12890625
jpeg,25,0140.png,1.0,0.0
jpeg,25,0141.png,1.0,0.0
jpeg,25,0142.png,1.0,0.0
jpeg,25,0143.png,1.0,0.0
jpeg,25,0144.png,1.0,0.0
jpeg,25,0145.png,0.97265625,0.02734375
jpeg,25,0146.png,0.99609375,0.00390625
jpeg,25,0147.png,0.9921875,0.0078125
jpeg,25,0148.png,1.0,0.0
jpeg,25,0149.png,0.99609375,0.00390625
jpeg,25,0150.png,1.0,0.0
jpeg,25,0151.png,0.93359375,0.06640625
jpeg,25,0152.png,0.98828125,0.01171875
jpeg,25,0153.png,0.92578125,0.07421875
jpeg,25,0154.png,1.0,0.0
jpeg,25,0155.png,1.0,0.0
jpeg,25,0156.png,1.0,0.0
jpeg,25,0157.png,0.984375,0.015625
jpeg,25,0158.png,0.93359375,0.06640625
jpeg,25,0159.png,1.0,0.0
jpeg,25,0160.png,1.0,0.0
jpeg,25,0161.png,1.0,0.0
jpeg,25,0162.png,1.0,0.0
jpeg,25,0163.png,0.99609375,0.00390625
jpeg,25,0164.png,1.0,0.0
jpeg,25,0165.png,1.0,0.0
